method name
RTPDFExporterPlugin>>label,RTPDFExporterPlugin:args:ret:ByteString
RTSVGPath class>>Uzbekistan,RTSVGPath class:args:ret:ByteString
RTNiceStep>>j,RTNiceStep:args:ret:SmallInteger
RTMultipleData>>colorPalette,RTMultipleData:args:ret:Array
RTLabelGenerator>>densityMax:m:,RTLabelGenerator:args:SmallInteger:SmallInteger:ret:SmallInteger
RTMultiLinearColor>>defaultColors,RTMultiLinearColorForIdentity:args:ret:Array,RTMultiLinearColor:args:ret:Array
RTAbstractTickLineDecorator>>step,RTHorizontalTickLineDecorator:args:ret:Fraction,RTVerticalTickLineDecorator:args:ret:Fraction
RTAxisConfiguration>>numberOfTicks,RTAxisConfiguration:args:ret:SmallInteger
RTTheme>>textColor,RTTheme:args:ret:Color
RTCalendarBuilder>>dates,RTCalendarBuilder:args:ret:Timespan
RTMapBuilder>>renderCountries:,RTMapBuilder:args:RTView:ret:OrderedCollection
RTMultiColoredLine>>trachelShapeFor:,RTMultiColoredLine:args:RTEdge:ret:TRCompositeShape,RTGradientColoredLine:args:RTEdge:ret:TRCompositeShape
RTAbstractTreeBuilder>>createElements:nesting:leaves:depth:,RTTreeMapBuilder:args:FileReference:Array:Array:SmallInteger:ret:RTElement,RTSunburstBuilder:args:FileReference:ByteSymbol:ByteSymbol:SmallInteger:ret:RTElement,RTCircularTreeMapBuilder:args:FileReference:Array:Array:SmallInteger:ret:RTElement,RTSunburstBuilder:args:FileReference:Array:Array:SmallInteger:ret:RTElement,RTTreeMapBuilder:args:FileReference:ByteSymbol:ByteSymbol:SmallInteger:ret:RTElement,RTCircularTreeMapBuilder:args:FileReference:ByteSymbol:ByteSymbol:SmallInteger:ret:RTElement
RTSVGPath class>>goldenSpiral:start:side:direction:type:,RTSVGPath class:args:SmallInteger:Point:SmallInteger:Point:True:ret:ByteString
RTBundleBuilder>>from:using:,RTBundleBuilder:args:Array:ByteSymbol:ret:Array,RTBundleBuilder:args:Array:BlockClosure:ret:Array
RTExploraBuilder>>node:,RTExploraBuilder:args:Collection class:ret:RTExploraNode,RTExploraBuilder:args:FileReference:ret:RTExploraNode,RTExploraBuilder:args:String class:ret:RTExploraNode,RTExploraBuilder:args:ValueLink:ret:RTExploraNode,RTExploraBuilder:args:SmallInteger:ret:RTExploraNode
RTComposer>>allGroupedElements,RTComposer:args:ret:Array
RTAbstractDSM>>columnAt:,RTDSM:args:SmallInteger:ret:Array
RTClusterLayout>>doExecute:,RTClusterLayout:args:OrderedCollection:ret:RTClusterLayout
RTSVGPath class>>BurkinaFaso,RTSVGPath class:args:ret:ByteString
RTAxisConfiguration>>positionLabel,RTAxisConfiguration:args:ret:BlockClosure
RTGridView class>>defaultGridSize,RTGridView class:args:ret:SmallInteger
RTBoxPlotItem>>hasOutlier,RTBoxPlotItem:args:ret:False
RTBuilder>>view,RTTimeline:args:ret:RTView,RTExploraBuilder:args:ret:RTView,RTSlider:args:ret:RTView,RTMenuBuilder:args:ret:RTView,RTAnimatedScatterPlot:args:ret:RTView,RTDynamicStackedGrapher:args:ret:RTView,RTPieBuilder:args:ret:RTView,RTDoubleBarBuilder:args:ret:RTView,RTGrapher:args:ret:RTView,RTSunburstBuilder:args:ret:RTView,RTTreeMapBuilder:args:ret:RTView,RTUMLClassBuilder:args:ret:RTView,RTCircularTreeMapBuilder:args:ret:RTView,RTBundleBuilder:args:ret:RTView,RTLegendBuilder:args:ret:RTView,RTCalendarBuilder:args:ret:RTView,RTSpectrograph:args:ret:RTView,RTMapBuilder:args:ret:RTView,RTAreaBuilder:args:ret:RTView,RTMondrian:args:ret:RTView,RTKiviatBuilder:args:ret:RTView,RTStackBarPlot:args:ret:RTView,RTAxisAdaptedBuilder:args:ret:RTView,RTEdgeBuilder:args:ret:RTView
RTMultiLine>>updateFor:trachelShape:,RTMultiLine:args:RTEdge:TRCompositeShape:ret:TRCompositeShape
RTAbstractGraphLayout>>childrenFor:except:,RTHorizontalTreeLayout:args:RTElement:OrderedCollection:ret:OrderedCollection,RTReversedHorizontalTreeLayout:args:RTElement:OrderedCollection:ret:OrderedCollection,RTTreeLayout:args:RTElement:OrderedCollection:ret:OrderedCollection
RTSVGPath class>>Israel,RTSVGPath class:args:ret:ByteString
RTEllipse>>updateFor:trachelShape:,RTEllipse:args:RTElement:TREllipseShape:ret:TREllipseShape
RTMultipleData>>numberOfPoints,RTMultipleData:args:ret:SmallInteger
RTBoxPlotDataSet>>yScale,RTBoxPlotDataSet:args:ret:RTLinearTransformation
RTSVGPath class>>Argentina,RTSVGPath class:args:ret:ByteString
RTTabTable>>maxOfColumn:,RTTabTable:args:ByteSymbol:ret:BoxedFloat64
RTPalette class>>c3,RTPalette class:args:ret:Array
RTSVGPath class>>Turkmenistan,RTSVGPath class:args:ret:ByteString
RTSVGPath class>>Niger,RTSVGPath class:args:ret:ByteString
RTSimpleArrow class>>trachelShapeClass,RTSimpleArrow class:args:ret:TRSimpleArrowShape class
RTSVGPath class>>Ethiopia,RTSVGPath class:args:ret:ByteString
RTFilledArrow class>>trachelShapeClass,RTFilledArrow class:args:ret:TRFilledArrowHeadShape class
RTMapLocationBuilder>>seismData2,RTMapLocationBuilder:args:ret:ByteString
RTSVGPath class>>Serbia,RTSVGPath class:args:ret:ByteString
RTText>>wrap:to:,RTText:args:ByteString:SmallInteger:ret:ByteString
RTNiceStepSizeGenerator>>logB:,RTNiceStepSizeGenerator:args:Fraction:ret:BoxedFloat64,RTNiceStepSizeGenerator:args:SmallInteger:ret:BoxedFloat64,RTNiceStepSizeGenerator:args:BoxedFloat64:ret:BoxedFloat64
RTTheme>>textFont,RTTheme:args:ret:LogicalFont
RTSVGPath class>>Iran,RTSVGPath class:args:ret:ByteString
RTMapBuilder>>renderRoutes:,RTMapBuilder:args:RTView:ret:OrderedCollection
RTLayout class>>on:,RTGridLayout class:args:OrderedCollection:ret:OrderedCollection,RTClusterLayout class:args:RTGroup:ret:RTGroup,RTHorizontalLineLayout class:args:Array:ret:Array,RTFlowLayout class:args:OrderedCollection:ret:OrderedCollection,RTFlowLayout class:args:RTGroup:ret:RTGroup,RTVerticalLineLayout class:args:OrderedCollection:ret:OrderedCollection,RTRectanglePackLayout class:args:RTGroup:ret:RTGroup,RTGridLayout class:args:RTGroup:ret:RTGroup,RTReversedHorizontalTreeLayout class:args:RTGroup:ret:RTGroup,RTTreeLayout class:args:RTGroup:ret:RTGroup,RTHorizontalTreeLayout class:args:RTGroup:ret:RTGroup,RTVerticalLineLayout class:args:RTGroup:ret:RTGroup,RTCellLayout class:args:RTGroup:ret:RTGroup,RTForceBasedLayout class:args:RTGroup:ret:RTGroup,RTCircleLayout class:args:RTGroup:ret:RTGroup,RTCircleLayout class:args:Array:ret:Array,RTHorizontalLineLayout class:args:RTGroup:ret:RTGroup,RTHorizontalFlowLayout class:args:RTGroup:ret:RTGroup
